source,target
MYC_TARGETS_V1,RRP9
UNFOLDED_PROTEIN_RESPONSE,TSPYL2
P53_PATHWAY,TSPYL2
UNFOLDED_PROTEIN_RESPONSE,XPOT
MYC_TARGETS_V1,XPOT
UNFOLDED_PROTEIN_RESPONSE,BANF1
MTORC1_SIGNALING,EDEM1
UNFOLDED_PROTEIN_RESPONSE,EDEM1
MYC_TARGETS_V1,EIF4E
PI3K_AKT_MTOR_SIGNALING,EIF4E
UNFOLDED_PROTEIN_RESPONSE,EIF4E
UNFOLDED_PROTEIN_RESPONSE,RPS14
UNFOLDED_PROTEIN_RESPONSE,EXOSC4
UNFOLDED_PROTEIN_RESPONSE,HERPUD1
UNFOLDED_PROTEIN_RESPONSE,EXOSC1
UNFOLDED_PROTEIN_RESPONSE,PARN
UNFOLDED_PROTEIN_RESPONSE,PAIP1
UNFOLDED_PROTEIN_RESPONSE,DDX10
UNFOLDED_PROTEIN_RESPONSE,SEC11A
MTORC1_SIGNALING,SEC11A
PANCREAS_BETA_CELLS,SEC11A
UNFOLDED_PROTEIN_RESPONSE,SRPRB
PANCREAS_BETA_CELLS,SRPRB
MYC_TARGETS_V1,EIF4A1
UNFOLDED_PROTEIN_RESPONSE,EIF4A1
UNFOLDED_PROTEIN_RESPONSE,IMP3
UNFOLDED_PROTEIN_RESPONSE,POP4
UNFOLDED_PROTEIN_RESPONSE,HYOU1
UNFOLDED_PROTEIN_RESPONSE,EIF4G1
UNFOLDED_PROTEIN_RESPONSE,EIF4EBP1
UNFOLDED_PROTEIN_RESPONSE,EIF2AK3
UNFOLDED_PROTEIN_RESPONSE,TARS1
UV_RESPONSE_UP,TARS1
PI3K_AKT_MTOR_SIGNALING,PRKAR2A
SPERMATOGENESIS,PRKAR2A
PI3K_AKT_MTOR_SIGNALING,MAPK8
PI3K_AKT_MTOR_SIGNALING,SMAD2
MTORC1_SIGNALING,SLA
PI3K_AKT_MTOR_SIGNALING,SLA
ALLOGRAFT_REJECTION,PRKCB
PI3K_AKT_MTOR_SIGNALING,PRKCB
ALLOGRAFT_REJECTION,IL4
PI3K_AKT_MTOR_SIGNALING,IL4
PI3K_AKT_MTOR_SIGNALING,MKNK2
P53_PATHWAY,MKNK2
PI3K_AKT_MTOR_SIGNALING,NGF
KRAS_SIGNALING_UP,NGF
PI3K_AKT_MTOR_SIGNALING,ITPR2
PI3K_AKT_MTOR_SIGNALING,MKNK1
PI3K_AKT_MTOR_SIGNALING,PRKAG1
MTORC1_SIGNALING,ACACA
PI3K_AKT_MTOR_SIGNALING,ACACA
PI3K_AKT_MTOR_SIGNALING,PAK4
PI3K_AKT_MTOR_SIGNALING,MAPK10
PI3K_AKT_MTOR_SIGNALING,CAB39
PI3K_AKT_MTOR_SIGNALING,RPS6KA1
PI3K_AKT_MTOR_SIGNALING,ARPC3
PI3K_AKT_MTOR_SIGNALING,IRAK4
PI3K_AKT_MTOR_SIGNALING,GNGT1
ALLOGRAFT_REJECTION,UBE2N
PI3K_AKT_MTOR_SIGNALING,UBE2N
PI3K_AKT_MTOR_SIGNALING,CFL1
PI3K_AKT_MTOR_SIGNALING,CSNK2B
PI3K_AKT_MTOR_SIGNALING,ECSIT
PI3K_AKT_MTOR_SIGNALING,MAPK9
PI3K_AKT_MTOR_SIGNALING,NFKBIB
MTORC1_SIGNALING,NFKBIB
PI3K_AKT_MTOR_SIGNALING,PIN1
PI3K_AKT_MTOR_SIGNALING,FGF6
PI3K_AKT_MTOR_SIGNALING,AKT1S1
PI3K_AKT_MTOR_SIGNALING,ATF1
PI3K_AKT_MTOR_SIGNALING,MAP2K6
PI3K_AKT_MTOR_SIGNALING,RALB
PI3K_AKT_MTOR_SIGNALING,PPP2R1B
PI3K_AKT_MTOR_SIGNALING,PLA2G12A
PI3K_AKT_MTOR_SIGNALING,PITX2
PI3K_AKT_MTOR_SIGNALING,GRK2
MTORC1_SIGNALING,ACTR3
PI3K_AKT_MTOR_SIGNALING,ACTR3
PI3K_AKT_MTOR_SIGNALING,RPTOR
PI3K_AKT_MTOR_SIGNALING,CAMK4
SPERMATOGENESIS,CAMK4
PI3K_AKT_MTOR_SIGNALING,GNA14
PI3K_AKT_MTOR_SIGNALING,YWHAB
PI3K_AKT_MTOR_SIGNALING,DAPP1
MTORC1_SIGNALING,DAPP1
PI3K_AKT_MTOR_SIGNALING,THEM4
PI3K_AKT_MTOR_SIGNALING,FGF17
PI3K_AKT_MTOR_SIGNALING,MAPKAP1
PI3K_AKT_MTOR_SIGNALING,PRKAA2
PI3K_AKT_MTOR_SIGNALING,VAV3
PI3K_AKT_MTOR_SIGNALING,ADCY2
MTORC1_SIGNALING,GSK3B
PI3K_AKT_MTOR_SIGNALING,GSK3B
ALLOGRAFT_REJECTION,TRAF2
PI3K_AKT_MTOR_SIGNALING,TRAF2
PI3K_AKT_MTOR_SIGNALING,DUSP3
COAGULATION,RAC1
PI3K_AKT_MTOR_SIGNALING,RAC1
MTORC1_SIGNALING,ACTR2
PI3K_AKT_MTOR_SIGNALING,ACTR2
PI3K_AKT_MTOR_SIGNALING,FGF22
KRAS_SIGNALING_DN,FGF22
PI3K_AKT_MTOR_SIGNALING,PLCB1
MTORC1_SIGNALING,TBK1
PI3K_AKT_MTOR_SIGNALING,TBK1
PI3K_AKT_MTOR_SIGNALING,PIKFYVE
PI3K_AKT_MTOR_SIGNALING,CAB39L
KRAS_SIGNALING_UP,CAB39L
XENOBIOTIC_METABOLISM,GCLC
MTORC1_SIGNALING,GCLC
HEME_METABOLISM,GCLC
REACTIVE_OXYGEN_SPECIES_PATHWAY,GCLC
GLYCOLYSIS,GCLC
MTORC1_SIGNALING,UCHL5
MTORC1_SIGNALING,MCM4
MYC_TARGETS_V2,MCM4
MYC_TARGETS_V1,MCM4
E2F_TARGETS,MCM4
ALLOGRAFT_REJECTION,CFP
MTORC1_SIGNALING,CFP
MTORC1_SIGNALING,IGFBP5
UV_RESPONSE_DN,IGFBP5
MTORC1_SIGNALING,HSPE1
MYC_TARGETS_V2,HSPE1
MYC_TARGETS_V1,HSPE1
MTORC1_SIGNALING,FKBP2
FATTY_ACID_METABOLISM,RDH11
MTORC1_SIGNALING,RDH11
PEROXISOME,RDH11
OXIDATIVE_PHOSPHORYLATION,ATP5MC1
MTORC1_SIGNALING,ATP5MC1
MTORC1_SIGNALING,POLR3G
MTORC1_SIGNALING,PSMD12
MTORC1_SIGNALING,PPA1
MTORC1_SIGNALING,NUP205
E2F_TARGETS,NUP205
REACTIVE_OXYGEN_SPECIES_PATHWAY,G6PD
MTORC1_SIGNALING,G6PD
GLYCOLYSIS,G6PD
MTORC1_SIGNALING,NUPR1
P53_PATHWAY,NUPR1
MTORC1_SIGNALING,PSMC6
MYC_TARGETS_V1,PSMC6
MTORC1_SIGNALING,UFM1
MTORC1_SIGNALING,CYB5B
UV_RESPONSE_UP,CYB5B
MTORC1_SIGNALING,CACYBP
MTORC1_SIGNALING,PSMB5
MTORC1_SIGNALING,HSPA4
MTORC1_SIGNALING,NFYC
MTORC1_SIGNALING,EPRS1
MYC_TARGETS_V1,EPRS1
REACTIVE_OXYGEN_SPECIES_PATHWAY,TXNRD1
MTORC1_SIGNALING,TXNRD1
MTORC1_SIGNALING,STIP1
UV_RESPONSE_UP,STIP1
MTORC1_SIGNALING,HSPD1
MYC_TARGETS_V1,HSPD1
MYC_TARGETS_V2,HSPD1
ALLOGRAFT_REJECTION,BCAT1
XENOBIOTIC_METABOLISM,BCAT1
MTORC1_SIGNALING,BCAT1
MTORC1_SIGNALING,CORO1A
MTORC1_SIGNALING,PSME3
MTORC1_SIGNALING,CCT6A
MTORC1_SIGNALING,CANX
MYC_TARGETS_V1,CANX
MTORC1_SIGNALING,ARPC5L
MTORC1_SIGNALING,PNO1
MTORC1_SIGNALING,PHGDH
MTORC1_SIGNALING,ABCF2
MTORC1_SIGNALING,PSMA4
MYC_TARGETS_V1,PSMA4
MTORC1_SIGNALING,PDAP1
UV_RESPONSE_UP,PDAP1
XENOBIOTIC_METABOLISM,SHMT2
MTORC1_SIGNALING,SHMT2
MTORC1_SIGNALING,EGLN3
GLYCOLYSIS,EGLN3
MTORC1_SIGNALING,PSMD14
MYC_TARGETS_V1,PSMD14
ALLOGRAFT_REJECTION,ITGB2
MTORC1_SIGNALING,ITGB2
KRAS_SIGNALING_UP,ITGB2
MTORC1_SIGNALING,RPN1
UV_RESPONSE_UP,RPN1
MTORC1_SIGNALING,RAB1A
MTORC1_SIGNALING,EIF2S2
MYC_TARGETS_V1,EIF2S2
MTORC1_SIGNALING,PPIA
MYC_TARGETS_V1,PPIA
GLYCOLYSIS,PPIA
MTORC1_SIGNALING,PSPH
REACTIVE_OXYGEN_SPECIES_PATHWAY,PRDX1
MTORC1_SIGNALING,PRDX1
PEROXISOME,PRDX1
MTORC1_SIGNALING,GOT1
GLYCOLYSIS,GOT1
MTORC1_SIGNALING,SERPINH1
EPITHELIAL_MESENCHYMAL_TRANSITION,SERPINH1
MTORC1_SIGNALING,COPS5
MYC_TARGETS_V1,COPS5
MTORC1_SIGNALING,GMPS
HEME_METABOLISM,GMPS
MTORC1_SIGNALING,TOMM40
MTORC1_SIGNALING,DHFR
MTORC1_SIGNALING,PSMC2
MTORC1_SIGNALING,HMBS
HEME_METABOLISM,HMBS
MTORC1_SIGNALING,MTHFD2L
MTORC1_SIGNALING,EEF1E1
XENOBIOTIC_METABOLISM,ATP2A2
MTORC1_SIGNALING,ATP2A2
INFLAMMATORY_RESPONSE,ATP2A2
MTORC1_SIGNALING,TCEA1
HEME_METABOLISM,TCEA1
MTORC1_SIGNALING,GGA2
MTORC1_SIGNALING,PLOD2
GLYCOLYSIS,PLOD2
EPITHELIAL_MESENCHYMAL_TRANSITION,PLOD2
MTORC1_SIGNALING,PSMC4
MYC_TARGETS_V1,PSMC4
GLYCOLYSIS,PSMC4
MTORC1_SIGNALING,SLC7A11
HEME_METABOLISM,SLC7A11
P53_PATHWAY,SLC7A11
MTORC1_SIGNALING,SRD5A1
MTORC1_SIGNALING,PITPNB
OXIDATIVE_PHOSPHORYLATION,ATP6V1D
MTORC1_SIGNALING,ATP6V1D
MTORC1_SIGNALING,SYTL2
MTORC1_SIGNALING,CCNG1
P53_PATHWAY,CCNG1
MTORC1_SIGNALING,RRM2
E2F_TARGETS,RRM2
MTORC1_SIGNALING,UNG
MYC_TARGETS_V2,UNG
E2F_TARGETS,UNG
MTORC1_SIGNALING,NUFIP1
MTORC1_SIGNALING,RPA1
E2F_TARGETS,RPA1
MTORC1_SIGNALING,PSMD13
MTORC1_SIGNALING,TFRC
HEME_METABOLISM,TFRC
E2F_TARGETS,TFRC
UV_RESPONSE_UP,TFRC
MTORC1_SIGNALING,SDF2L1
SPERMATOGENESIS,PSMG1
MTORC1_SIGNALING,PSMG1
MTORC1_SIGNALING,MLLT11
E2F_TARGETS,PAICS
E2F_TARGETS,PSMC3IP
E2F_TARGETS,GINS4
E2F_TARGETS,LYAR
E2F_TARGETS,UBR7
IL2_STAT5_SIGNALING,CCNE1
E2F_TARGETS,CCNE1
UV_RESPONSE_UP,CCNE1
E2F_TARGETS,MELK
E2F_TARGETS,NUP107
E2F_TARGETS,NCAPD2
E2F_TARGETS,NAA38
REACTIVE_OXYGEN_SPECIES_PATHWAY,PRDX4
MYC_TARGETS_V1,PRDX4
E2F_TARGETS,PRDX4
E2F_TARGETS,IPO7
MYC_TARGETS_V1,NAP1L1
E2F_TARGETS,NAP1L1
E2F_TARGETS,CENPM
E2F_TARGETS,CIT
E2F_TARGETS,RAD1
E2F_TARGETS,EXOSC8
E2F_TARGETS,DNMT1
E2F_TARGETS,BUB1B
MYC_TARGETS_V1,MCM7
E2F_TARGETS,MCM7
EPITHELIAL_MESENCHYMAL_TRANSITION,MCM7
E2F_TARGETS,ORC2
MYC_TARGETS_V1,ORC2
E2F_TARGETS,SLBP
E2F_TARGETS,MSH2
PEROXISOME,MSH2
MYC_TARGETS_V1,RAN
E2F_TARGETS,RAN
E2F_TARGETS,DCLRE1B
E2F_TARGETS,UBE2T
E2F_TARGETS,MXD3
E2F_TARGETS,EED
E2F_TARGETS,DCK
E2F_TARGETS,ATAD2
E2F_TARGETS,CHEK2
E2F_TARGETS,SPAG5
MYC_TARGETS_V1,POLD2
E2F_TARGETS,POLD2
E2F_TARGETS,LUC7L3
E2F_TARGETS,CBX5
E2F_TARGETS,ASF1A
E2F_TARGETS,NBN
FATTY_ACID_METABOLISM,NBN
E2F_TARGETS,SMC6
E2F_TARGETS,PNN
E2F_TARGETS,TIPIN
E2F_TARGETS,E2F8
E2F_TARGETS,PSIP1
E2F_TARGETS,RAD50
E2F_TARGETS,CNOT9
E2F_TARGETS,SNRPB
E2F_TARGETS,GINS3
E2F_TARGETS,PPP1R8
E2F_TARGETS,TK1
E2F_TARGETS,DCTPP1
MYC_TARGETS_V2,DCTPP1
E2F_TARGETS,TCF19
E2F_TARGETS,TIMELESS
ALLOGRAFT_REJECTION,CDKN2A
P53_PATHWAY,CDKN2A
E2F_TARGETS,CDKN2A
E2F_TARGETS,GINS1
E2F_TARGETS,BRMS1L
E2F_TARGETS,CDCA8
E2F_TARGETS,TRIP13
MYC_TARGETS_V1,RANBP1
E2F_TARGETS,RANBP1
E2F_TARGETS,WDR90
E2F_TARGETS,POP7
MYC_TARGETS_V1,DEK
E2F_TARGETS,DEK
E2F_TARGETS,DEPDC1
GLYCOLYSIS,DEPDC1
E2F_TARGETS,ASF1B
E2F_TARGETS,MRE11
E2F_TARGETS,MMS22L
E2F_TARGETS,DONSON
E2F_TARGETS,RAD51AP1
MYC_TARGETS_V1,USP1
E2F_TARGETS,USP1
E2F_TARGETS,DIAPH3
E2F_TARGETS,SHMT1
E2F_TARGETS,HELLS
P53_PATHWAY,RAD51C
E2F_TARGETS,RAD51C
E2F_TARGETS,CSE1L
E2F_TARGETS,DSCC1
E2F_TARGETS,PAN2
E2F_TARGETS,PMS2
P53_PATHWAY,CCP110
E2F_TARGETS,CCP110
P53_PATHWAY,PPM1D
E2F_TARGETS,PPM1D
E2F_TARGETS,NUP153
MYC_TARGETS_V1,CTPS1
PEROXISOME,CTPS1
E2F_TARGETS,CTPS1
E2F_TARGETS,MLH1
E2F_TARGETS,PRPS1
GLYCOLYSIS,PRPS1
E2F_TARGETS,ING3
E2F_TARGETS,KIF18B
E2F_TARGETS,PRKDC
E2F_TARGETS,SPC24
E2F_TARGETS,SPC25
E2F_TARGETS,CDCA3
E2F_TARGETS,RBBP7
E2F_TARGETS,PHF5A
E2F_TARGETS,TUBB
E2F_TARGETS,TBRG4
MYC_TARGETS_V2,TBRG4
MYC_TARGETS_V1,PABPC1
PEROXISOME,PABPC1
MYC_TARGETS_V1,RPL22
MYC_TARGETS_V1,RUVBL2
MYC_TARGETS_V1,POLE3
UV_RESPONSE_UP,POLE3
MYC_TARGETS_V1,YWHAQ
MYC_TARGETS_V1,SRSF3
MYC_TARGETS_V1,RPL34
MYC_TARGETS_V1,UBE2L3
MYC_TARGETS_V1,HDDC2
MYC_TARGETS_V1,SNRPB2
MYC_TARGETS_V1,RACK1
P53_PATHWAY,RACK1
MYC_TARGETS_V1,PSMA1
MYC_TARGETS_V1,CCT5
FATTY_ACID_METABOLISM,APEX1
MYC_TARGETS_V1,APEX1
MYC_TARGETS_V1,HNRNPR
OXIDATIVE_PHOSPHORYLATION,VDAC1
MYC_TARGETS_V1,VDAC1
MYC_TARGETS_V1,SNRPG
MYC_TARGETS_V2,CBX3
MYC_TARGETS_V1,CBX3
MYC_TARGETS_V1,EIF4G2
MYC_TARGETS_V1,SERBP1
MYC_TARGETS_V1,EIF4H
MYC_TARGETS_V1,PSMD7
MYC_TARGETS_V1,TARDBP
MYC_TARGETS_V1,RRM1
MYC_TARGETS_V1,TRIM28
MYC_TARGETS_V1,PSMA7
MYC_TARGETS_V1,RNPS1
MYC_TARGETS_V1,FAM120A
MYC_TARGETS_V1,PSMA6
XENOBIOTIC_METABOLISM,KARS1
MYC_TARGETS_V1,KARS1
MYC_TARGETS_V1,SNRPA
MYC_TARGETS_V1,HNRNPC
MYC_TARGETS_V1,FBL
XENOBIOTIC_METABOLISM,ACP1
MYC_TARGETS_V1,ACP1
MYC_TARGETS_V1,HNRNPA3
MYC_TARGETS_V1,RPS10
MYC_TARGETS_V1,SF3B3
MYC_TARGETS_V1,RPLP0
MYC_TARGETS_V1,HNRNPA1
MYC_TARGETS_V1,DHX15
MYC_TARGETS_V1,RPS6
MYC_TARGETS_V1,EIF1AX
MYC_TARGETS_V1,SRPK1
OXIDATIVE_PHOSPHORYLATION,TOMM70
MYC_TARGETS_V1,TOMM70
MYC_TARGETS_V1,ERH
MYC_TARGETS_V2,GNL3
MYC_TARGETS_V1,GNL3
MYC_TARGETS_V1,SNRPA1
MYC_TARGETS_V1,MRPS18B
MYC_TARGETS_V1,CCT2
MYC_TARGETS_V1,PSMD1
MYC_TARGETS_V1,LSM2
MYC_TARGETS_V1,U2AF1
XENOBIOTIC_METABOLISM,PTGES3
MYC_TARGETS_V1,PTGES3
MYC_TARGETS_V2,AIMP2
MYC_TARGETS_V1,AIMP2
MYC_TARGETS_V1,SSB
MYC_TARGETS_V1,CSTF2
MYC_TARGETS_V1,PRPF31
MYC_TARGETS_V1,SNRPD2
OXIDATIVE_PHOSPHORYLATION,SLC25A3
MYC_TARGETS_V1,SLC25A3
MYC_TARGETS_V1,PRPS2
MYC_TARGETS_V1,RSL1D1
OXIDATIVE_PHOSPHORYLATION,GOT2
MYC_TARGETS_V1,GOT2
GLYCOLYSIS,GOT2
MYC_TARGETS_V1,RPL14
MYC_TARGETS_V1,CCT4
MYC_TARGETS_V2,PHB1
MYC_TARGETS_V1,PHB1
MYC_TARGETS_V1,RPS5
MYC_TARGETS_V1,MRPL9
MYC_TARGETS_V1,UBA2
MYC_TARGETS_V1,HSP90AB1
MYC_TARGETS_V1,EIF3B
ALLOGRAFT_REJECTION,ABCE1
MYC_TARGETS_V1,ABCE1
OXIDATIVE_PHOSPHORYLATION,VDAC3
SPERMATOGENESIS,VDAC3
MYC_TARGETS_V1,VDAC3
ALLOGRAFT_REJECTION,EIF3J
MYC_TARGETS_V1,EIF3J
MYC_TARGETS_V1,SNRPD3
MYC_TARGETS_V1,SF3A1
MYC_TARGETS_V1,TCP1
MYC_TARGETS_V1,EXOSC7
UV_RESPONSE_UP,MRPL23
MYC_TARGETS_V1,MRPL23
MYC_TARGETS_V1,RPL6
MYC_TARGETS_V1,PSMB3
MYC_TARGETS_V1,CLNS1A
MYC_TARGETS_V1,GLO1
MYC_TARGETS_V1,CCT7
MYC_TARGETS_V1,CAD
MYC_TARGETS_V1,CNBP
PEROXISOME,CNBP
MYC_TARGETS_V2,SRM
MYC_TARGETS_V1,SRM
MYC_TARGETS_V1,EEF1B2
MYC_TARGETS_V1,RPL18
P53_PATHWAY,RPL18
MYC_TARGETS_V1,PPM1G
MYC_TARGETS_V1,SRSF7
MYC_TARGETS_V1,LSM7
MYC_TARGETS_V1,PCBP1
OXIDATIVE_PHOSPHORYLATION,PHB2
MYC_TARGETS_V1,PHB2
MYC_TARGETS_V1,PSMD8
MYC_TARGETS_V1,PWP1
MYC_TARGETS_V1,VBP1
MYC_TARGETS_V1,RPS3
MYC_TARGETS_V1,RPS2
MYC_TARGETS_V1,PABPC4
MYC_TARGETS_V1,TXNL4A
MYC_TARGETS_V1,PSMD3
MYC_TARGETS_V1,SSBP1
HEME_METABOLISM,HDGF
MYC_TARGETS_V1,HDGF
MYC_TARGETS_V1,DDX21
UV_RESPONSE_UP,DDX21
MYC_TARGETS_V1,TUFM
MYC_TARGETS_V1,STARD7
MYC_TARGETS_V1,UBE2E1
MYC_TARGETS_V1,NCBP1
MYC_TARGETS_V1,CCT3
MYC_TARGETS_V1,C1QBP
OXIDATIVE_PHOSPHORYLATION,COX5A
MYC_TARGETS_V1,COX5A
MYC_TARGETS_V1,HNRNPA2B1
ALLOGRAFT_REJECTION,EIF3D
MYC_TARGETS_V1,EIF3D
MYC_TARGETS_V2,DDX18
MYC_TARGETS_V1,DDX18
MYC_TARGETS_V1,ILF2
MYC_TARGETS_V2,NOP16
MYC_TARGETS_V1,NOP16
MYC_TARGETS_V1,SET
MYC_TARGETS_V2,MAP3K6
IL2_STAT5_SIGNALING,SLC29A2
MYC_TARGETS_V2,SLC29A2
MYC_TARGETS_V2,RCL1
HEME_METABOLISM,RCL1
MYC_TARGETS_V2,FARSA
MYC_TARGETS_V2,TCOF1
MYC_TARGETS_V2,IMP4
MYC_TARGETS_V2,PPRC1
MYC_TARGETS_V2,WDR74
MYC_TARGETS_V2,MRTO4
IL2_STAT5_SIGNALING,NOP2
MYC_TARGETS_V2,NOP2
MYC_TARGETS_V2,PPAN
MYC_TARGETS_V2,BYSL
MYC_TARGETS_V2,NOC4L
MYC_TARGETS_V2,WDR43
MYC_TARGETS_V2,PES1
MYC_TARGETS_V2,TFB2M
MYC_TARGETS_V2,GRWD1
OXIDATIVE_PHOSPHORYLATION,SUPV3L1
MYC_TARGETS_V2,SUPV3L1
MYC_TARGETS_V2,MPHOSPH10
IL2_STAT5_SIGNALING,PUS1
MYC_TARGETS_V2,PUS1
MYC_TARGETS_V2,PRMT3
MYC_TARGETS_V2,UTP20
MYC_TARGETS_V2,LAS1L
MYC_TARGETS_V2,IPO4
MYC_TARGETS_V2,NIP7
MYC_TARGETS_V2,RABEPK
MYC_TARGETS_V2,NDUFAF4
EPITHELIAL_MESENCHYMAL_TRANSITION,COL7A1
EPITHELIAL_MESENCHYMAL_TRANSITION,ECM2
EPITHELIAL_MESENCHYMAL_TRANSITION,NID2
EPITHELIAL_MESENCHYMAL_TRANSITION,EFEMP2
UV_RESPONSE_DN,SNAI2
EPITHELIAL_MESENCHYMAL_TRANSITION,SNAI2
EPITHELIAL_MESENCHYMAL_TRANSITION,BASP1
EPITHELIAL_MESENCHYMAL_TRANSITION,SGCB
IL2_STAT5_SIGNALING,APLP1
EPITHELIAL_MESENCHYMAL_TRANSITION,APLP1
EPITHELIAL_MESENCHYMAL_TRANSITION,COL8A2
EPITHELIAL_MESENCHYMAL_TRANSITION,ANPEP
EPITHELIAL_MESENCHYMAL_TRANSITION,MSX1
ANGIOGENESIS,MSX1
UV_RESPONSE_UP,MSX1
EPITHELIAL_MESENCHYMAL_TRANSITION,ACTA2
FATTY_ACID_METABOLISM,LGALS1
EPITHELIAL_MESENCHYMAL_TRANSITION,LGALS1
EPITHELIAL_MESENCHYMAL_TRANSITION,GPX7
EPITHELIAL_MESENCHYMAL_TRANSITION,FBN2
EPITHELIAL_MESENCHYMAL_TRANSITION,ELN
EPITHELIAL_MESENCHYMAL_TRANSITION,CALU
UV_RESPONSE_DN,DAB2
EPITHELIAL_MESENCHYMAL_TRANSITION,DAB2
EPITHELIAL_MESENCHYMAL_TRANSITION,COL12A1
EPITHELIAL_MESENCHYMAL_TRANSITION,PPIB
EPITHELIAL_MESENCHYMAL_TRANSITION,VIM
EPITHELIAL_MESENCHYMAL_TRANSITION,MATN2
EPITHELIAL_MESENCHYMAL_TRANSITION,PDLIM4
EPITHELIAL_MESENCHYMAL_TRANSITION,CRLF1
EPITHELIAL_MESENCHYMAL_TRANSITION,SPOCK1
ANGIOGENESIS,POSTN
EPITHELIAL_MESENCHYMAL_TRANSITION,POSTN
UV_RESPONSE_DN,COL1A2
EPITHELIAL_MESENCHYMAL_TRANSITION,COL1A2
EPITHELIAL_MESENCHYMAL_TRANSITION,DPYSL3
UV_RESPONSE_DN,RGS4
EPITHELIAL_MESENCHYMAL_TRANSITION,RGS4
UV_RESPONSE_DN,BDNF
EPITHELIAL_MESENCHYMAL_TRANSITION,BDNF
EPITHELIAL_MESENCHYMAL_TRANSITION,WIPF1
EPITHELIAL_MESENCHYMAL_TRANSITION,FERMT2
GLYCOLYSIS,QSOX1
EPITHELIAL_MESENCHYMAL_TRANSITION,QSOX1
EPITHELIAL_MESENCHYMAL_TRANSITION,PTHLH
EPITHELIAL_MESENCHYMAL_TRANSITION,LOXL1
EPITHELIAL_MESENCHYMAL_TRANSITION,NTM
EPITHELIAL_MESENCHYMAL_TRANSITION,EDIL3
COAGULATION,MMP3
EPITHELIAL_MESENCHYMAL_TRANSITION,MMP3
INFLAMMATORY_RESPONSE,PVR
EPITHELIAL_MESENCHYMAL_TRANSITION,PVR
EPITHELIAL_MESENCHYMAL_TRANSITION,GLIPR1
IL2_STAT5_SIGNALING,SPP1
EPITHELIAL_MESENCHYMAL_TRANSITION,SPP1
ANGIOGENESIS,SPP1
KRAS_SIGNALING_UP,SPP1
UV_RESPONSE_DN,PMP22
EPITHELIAL_MESENCHYMAL_TRANSITION,PMP22
EPITHELIAL_MESENCHYMAL_TRANSITION,NNMT
EPITHELIAL_MESENCHYMAL_TRANSITION,MXRA5
EPITHELIAL_MESENCHYMAL_TRANSITION,PCOLCE2
UV_RESPONSE_DN,FBLN5
EPITHELIAL_MESENCHYMAL_TRANSITION,FBLN5
EPITHELIAL_MESENCHYMAL_TRANSITION,TPM4
COAGULATION,MMP1
EPITHELIAL_MESENCHYMAL_TRANSITION,MMP1
EPITHELIAL_MESENCHYMAL_TRANSITION,FSTL3
KRAS_SIGNALING_DN,IGFBP2
UV_RESPONSE_UP,IGFBP2
EPITHELIAL_MESENCHYMAL_TRANSITION,IGFBP2
EPITHELIAL_MESENCHYMAL_TRANSITION,SLIT3
EPITHELIAL_MESENCHYMAL_TRANSITION,MFAP5
EPITHELIAL_MESENCHYMAL_TRANSITION,FBLN2
EPITHELIAL_MESENCHYMAL_TRANSITION,PCOLCE
P53_PATHWAY,FUCA1
KRAS_SIGNALING_UP,FUCA1
EPITHELIAL_MESENCHYMAL_TRANSITION,FUCA1
EPITHELIAL_MESENCHYMAL_TRANSITION,COPA
EPITHELIAL_MESENCHYMAL_TRANSITION,MGP
EPITHELIAL_MESENCHYMAL_TRANSITION,MATN3
ANGIOGENESIS,COL5A2
UV_RESPONSE_DN,COL5A2
EPITHELIAL_MESENCHYMAL_TRANSITION,COL5A2
EPITHELIAL_MESENCHYMAL_TRANSITION,COLGALT1
IL2_STAT5_SIGNALING,NT5E
GLYCOLYSIS,NT5E
EPITHELIAL_MESENCHYMAL_TRANSITION,NT5E
INFLAMMATORY_RESPONSE,EMP3
EPITHELIAL_MESENCHYMAL_TRANSITION,EMP3
EPITHELIAL_MESENCHYMAL_TRANSITION,CALD1
UV_RESPONSE_DN,LAMC1
EPITHELIAL_MESENCHYMAL_TRANSITION,LAMC1
EPITHELIAL_MESENCHYMAL_TRANSITION,CXCL8
INFLAMMATORY_RESPONSE,CXCL8
P53_PATHWAY,SDC1
GLYCOLYSIS,SDC1
EPITHELIAL_MESENCHYMAL_TRANSITION,SDC1
GLYCOLYSIS,PLOD1
EPITHELIAL_MESENCHYMAL_TRANSITION,PLOD1
EPITHELIAL_MESENCHYMAL_TRANSITION,COL5A3
EPITHELIAL_MESENCHYMAL_TRANSITION,FMOD
EPITHELIAL_MESENCHYMAL_TRANSITION,SFRP4
EPITHELIAL_MESENCHYMAL_TRANSITION,PFN2
EPITHELIAL_MESENCHYMAL_TRANSITION,THBS2
EPITHELIAL_MESENCHYMAL_TRANSITION,SNTB1
EPITHELIAL_MESENCHYMAL_TRANSITION,GREM1
EPITHELIAL_MESENCHYMAL_TRANSITION,VEGFC
EPITHELIAL_MESENCHYMAL_TRANSITION,IL32
EPITHELIAL_MESENCHYMAL_TRANSITION,CTHRC1
ANGIOGENESIS,FSTL1
EPITHELIAL_MESENCHYMAL_TRANSITION,FSTL1
EPITHELIAL_MESENCHYMAL_TRANSITION,LOXL2
EPITHELIAL_MESENCHYMAL_TRANSITION,PLOD3
COAGULATION,COMP
